pca1,pca2,community,t-sne1,t-sne2,simplified community,username,engagement_score,retweet_count,favorite count,followers count,tweet_text
-13128.543427228951,-0.0595714715567107,6,13.648944,19.933483,6,qu⚡️,0.0030674846625766,0,2,651,@ExpectedReturn @joey_daugherty @kandigirl_3 @KoolAidSpeaks @marvel_updat3s well Iron Man’s actor didn’t pass away unexpectedly and the director felt it would he disrespectful to recast and it happens in the comics so why shouldn’t shuri become the black panther?
-13710.54342722916,-0.0483639553726184,414,-33.992664,-36.130066,Other,kevin melgar,0.0142857142857142,0,1,69,"@StreamUpdates_ After reading it, the artificial plant I dont like and tchalla pass away from sickness... maybe recasting tchalla is the move here, and postpone the film and do rewrites, but I do love riri stuff and namor war with the wakandans,.. or write shuri getting the powers differently"
-13365.543427228897,-0.0626433189083832,929,3.5719588,-14.870689,Other,the legacy of m,0.0,0,0,414,"@pagingmrScales I know.  Marvel would never do that and honestly...I wouldn't like it tbh.  Would be good What If fodder.

But people like him who were that close should get a pass for Krakoa.  Like their closest non Mutant allies."
-13445.543427229337,-0.0387641945311273,414,0.8450275,14.753817,Other,juriel,0.0238805970149253,0,8,334,@StreamUpdates_ Sounds good. But I still cant belive that they are choosing to have Tchalla pass away. They should consider recasting him to honor Chadwick Boseman
-12951.54342722914,-0.0493666992147164,0,17.968,40.64492,0,b.c. justice #savetchalla,0.0132689987937273,3,8,828,"CC: @Marvel @Kevfeige 

What is up why kill off a legendary superhero because first actor passed away in real life?"
-12951.54342722914,-0.0493666992147164,0,17.968,40.64492,0,b.c. justice #savetchalla,0.0132689987937273,3,8,828,"@TheoButler04 @theblerdgurl #RecastTChalla Movement honor Mr. Chadwick Boseman on the date that he passed away. 
Marvel didn't post anything honor the man on that day."
-12951.54342722914,-0.0493666992147164,0,17.968,40.64492,0,b.c. justice #savetchalla,0.0132689987937273,3,8,828,"@lengua_boi In the history of movies, there has always been recasting. Superman (Clark Kent) played by Christopher Reeve and the Joke played by Heath Ledger. Both actors passed away and the fractional characters were recast.  Marvel is preventing other black actors of this lead role."
-12951.54342722914,-0.0493666992147164,0,17.968,40.64492,0,b.c. justice #savetchalla,0.0132689987937273,3,8,828,"Stan Lee and Jack Kirby created T'Challa aka Black Panther in 1966. They didn't create other Black Panther. 

 Stan Lee also created Peter Parker aka Spider-Man in the same decade as T'Challa. If Peter Pater pass away. You would want Peter Parker's aunt to be Spider-Man?"
-12951.54342722914,-0.0493666992147164,0,17.968,40.64492,0,b.c. justice #savetchalla,0.0132689987937273,3,8,828,@Marvel @marvelheaux I do love Dr. Strange as a character. @MarvelStudios  But no recasting of the first black superhero in the history of mainstream comics on film. I will pass seeing the movie.  King T'Challa is black history and important to black culture. 😤
-12517.54342722891,-0.0618359433117157,930,25.800867,-0.9242096,Other,"bobby davis, jr.",0.0007917656373713,0,1,1262,@hashim_warren I understand the sensitivity since he passed away but... I feel like tchalla is important in many ways and a new person can take up the mantle.
-13431.543427228948,-0.0597792043215665,415,3.4606373,6.8769035,Other,chris lee,0.0028653295128939,0,1,348,"@sevenpcambell3 @MrJayWashington The movie, Black Panther, makes it clear the powers of Black Panther are passed down to those who earn the moniker. Kilmonger is even Black Panther in the film. There have also been other people in comics who have taken on the cape and cowl of batman."
-13747.543427228897,-0.0626503507532548,6,-67.19372,-2.4132366,6,im percy jackson (real) 🔱🌊,0.0,0,0,32,@marvel_updat3s Can we just please make the discourse about Black Panther 2 respectful because Marvel movies never seem to get that? Especially since the lead actor passed away
-13017.543427229064,-0.0534626010079156,162,12.042836,34.472523,Other,kung fu cthulhu 💛❤️💙,0.0091743119266055,0,7,762,"@wkanda_4ever Particularly when Chadwick's family has outright said that they want someone else to play T'Challa (not just any Black Panther, T'Challa), along with stuff that Chadwick said before he passed away. https://t.co/raNKw64ZND"
-13017.543427229064,-0.0534626010079156,162,12.042836,34.472523,Other,kung fu cthulhu 💛❤️💙,0.0091743119266055,0,7,762,@KSD232323 @TheComixKid Because T'Challa has passed away by the start of Wakanda Forever.
-13589.543427228897,-0.0626474422938576,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190,"@guy_lnd A simple Google search can tell you over 15 people have been Black Panther at some point in the comics my guy. If they wanted to, they could pass on his mantle to another black actor without replacing T'Challa. There are more black panther stories out there to tell"
-13589.543427228897,-0.0626474422938576,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190,@guy_lnd @Darklight323 @_assisteagora @NativeBrony_91 Its a respect thing. I'd feel the same if any other major actor passed while playing their roles. Marvel has plenty of people in the comics who have filled those roles and I'd love for them to explore those before re-casting a well established actor.
-13589.543427228897,-0.0626474422938576,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190,"@Darklight323 @_assisteagora @NativeBrony_91 They literally talked about how it's an honor given to the ruler of Wakanda in the first movie. Thats how Kilmonger also became one. Since the black panther we know passed away, that means it'll be passed on to their new ruler. Quit looking for something to complain about man."
-13739.543427228897,-0.0626502034894878,2,-59.043926,-23.98823,2,amari,0.0,0,0,40,"@SmugKaiSupreme @cinemagamer1 @BC42766710B @TheFirstOkiro His family didn’t say that he said that, his bro just said that’s what he would’ve wanted, but Chadwick did not know he was going to die and was prepping for Black Panther 2. His wife said that days before he passed he was confident that he would recover in time to film the movie"
-13589.543427228897,-0.0626474422938576,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190,"@guy_lnd A simple Google search can tell you over 15 people have been Black Panther at some point in the comics my guy. If they wanted to, they could pass on his mantle to another black actor without replacing T'Challa. There are more black panther stories out there to tell"
-13589.543427228897,-0.0626474422938576,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190,@guy_lnd @Darklight323 @_assisteagora @NativeBrony_91 Its a respect thing. I'd feel the same if any other major actor passed while playing their roles. Marvel has plenty of people in the comics who have filled those roles and I'd love for them to explore those before re-casting a well established actor.
-13589.543427228897,-0.0626474422938576,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190,"@Darklight323 @_assisteagora @NativeBrony_91 They literally talked about how it's an honor given to the ruler of Wakanda in the first movie. Thats how Kilmonger also became one. Since the black panther we know passed away, that means it'll be passed on to their new ruler. Quit looking for something to complain about man."
-13504.543427228897,-0.0626458776163338,35,-11.740495,36.74282,Other,curious stranger,0.0,0,0,275,@N3OCK1 @NativeBrony_91 @Darklight323 Hate to say this man but the actor of Black Panther passed away years ago. I think they didn't cast another actor out of respect or pissing the community.
-13645.543427230532,0.0262404157486625,5,-41.289223,8.702777,5,🌸 rin roselia ✬ rintastica 🌸 (she/they),0.0888888888888888,0,12,134,@Aussious @marvel_updat3s just say you hate women. chadwick literally passed away and yall STILL have the audacity to be sexist
-13580.54342722908,-0.0526472766221198,35,-11.268021,-6.5811915,Other,liquid knightghost,0.01,0,2,199,"@Darklight323 @_assisteagora @NativeBrony_91 1. Chadwick passed away.
2. Black Panther is a title, not a person."
-13179.5434272292,-0.0460009599176486,35,16.468372,-32.599815,Other,ny sports fan,0.016638935108153,0,10,600,@MSemon89 @Darklight323 @_assisteagora @NativeBrony_91 Black Panther did not pass away. You just have a juvenile inability to separate fiction from reality. Black Panther is fine in the MCU. Marvel made a poor decision not to #RecastTChalla. Your failure to grasp the importance of T’Challa is not us making up things to complain about
-13091.543427228922,-0.0611868963144959,931,12.826576,25.10074,Other,andria,0.0014513788098693,0,1,688,@jezzerbear I've never watched a Marvel film but glad you liked it Jezzer.  My partner said I'd need to watch about 8films to catch up...I'll pass.
-13589.543427230436,0.0211221912139957,35,-13.301459,-11.301755,Other,michael semon,0.0837696335078534,0,16,190,"@guy_lnd A simple Google search can tell you over 15 people have been Black Panther at some point in the comics my guy. If they wanted to, they could pass on his mantle to another black actor without replacing T'Challa. There are more black panther stories out there to tell"
-13589.543427230436,0.0211221912139957,35,-13.301459,-11.301755,Other,michael semon,0.0837696335078534,0,16,190,@guy_lnd @Darklight323 @_assisteagora @NativeBrony_91 Its a respect thing. I'd feel the same if any other major actor passed while playing their roles. Marvel has plenty of people in the comics who have filled those roles and I'd love for them to explore those before re-casting a well established actor.
-13589.543427230436,0.0211221912139957,35,-13.301459,-11.301755,Other,michael semon,0.0837696335078534,0,16,190,"@Darklight323 @_assisteagora @NativeBrony_91 They literally talked about how it's an honor given to the ruler of Wakanda in the first movie. Thats how Kilmonger also became one. Since the black panther we know passed away, that means it'll be passed on to their new ruler. Quit looking for something to complain about man."
-13772.543427323237,5.062349189047473,4,-44.1487,35.90416,4,colin all the time,5.125,0,41,7,"@MCU_Direct I love Chadwick, and love the character of tchalla, but I mean we all know he wouldn’t have gotten nominated if he didn’t pass away and that wasn’t his last project"
-13060.54342722892,-0.0612488155883795,8,12.087769,29.02084,8,dardan,0.0013888888888888,0,1,719,"@cosmic_marvel What's the point of doing these things after they passed away?
Where were you where he was battling cancer and shoot a lot of movies?"
-12353.543427228986,-0.0577192941063356,31,31.933565,-31.819239,Other,deleted_ scenes 🇺🇸 🎞️,0.004905395935529,0,7,1426,@Nerdrotics @RyanRogerAthay The fact Disney/Marvel tried to pass off a script written entirely in memes as a major feature film was the problem.
-13615.54342722934,-0.038405496658676,187,-26.76726,-5.87157,Other,b,0.0242424242424242,0,4,164,"@KevinPe26763548 @comicsexplained You could pay proper respect to the Late Chadwick Boseman by just giving the role of Black Panther to another young deserving African or African American actor while keeping the role of T'Challa as his legacy in the MCU. Black Panther is a mantle, just pass it on."
-13267.543427228968,-0.0587428794496553,410,1.1294166,-37.850758,Other,007southpaw,0.0038986354775828,0,2,512,"@EnjoyerFive Jon should've inherited his father's title at some point down the road, but the way they've done it and the way they've written him is just fucking terrible. i think if Marvel and DC had been more respectful to the legacy characters when they passed on their titles, people"
-13153.543427228951,-0.0594496237550823,932,16.797018,-29.019718,Other,ad,0.0031897926634768,0,2,626,"@Aggressiveleepa this whole hate/love thing only makes me wanna check out the film more lmao.
Marvel may pass the billion with that one 🏃"
-13750.543427229508,-0.0293170726438341,4,-67.10611,1.2410729,4,wasim rahman,0.0333333333333333,0,1,29,"@_Dylan_1999 @killava49 @busted_babe @MCU_Direct and wins in the fight then yeah a white character can become Black Panther. And the requirement of Captain America is being an American hero which Sam Wilson is. He also fought alongside Steve, also Steve literally passed down his legacy to him, so Sam Wilson is Captain America."
